"('latitude', '42.6658280')","('cuisines', ['Casual Elegant'])","('menu_last_updated', False)","('restaurant_images', ['<img src=""https://resizer.otstatic.com/v2/photos/large/25192518.jpg"" alt=""The Point Restaurant &amp; Lounge, Albany, NY"" title=""The Point Restaurant &amp; Lounge, Albany, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25582993.jpg"" alt=""The Point Restaurant &amp; Lounge, Albany, NY"" title=""The Point Restaurant &amp; Lounge, Albany, NY"">'])","('contact_nos', False)","('name', 'The Point Restaurant & Lounge - Albany, NY | OpenTable')","('description', 'With a full bar, the Point Restaurant &amp; Lounge is serving up some of the best house made cocktails, great wines and delectable new American cuisine in the Albany area. With a late night menu as well as full dinner service, diners who want an elegant night out or a relaxing place to mingle over shared bites with friends, will be well served at Point Restaurant &amp; Lounge.<br /><br />With an emphasis on a seasonality , guests can tuck into some shareables like the crab cakes served with an ancho chile remoulade or one of the chef’s seasonal pizza specialties. Of course, the entrées at Point Restaurant &amp; Lounge are not to be missed like the strip steak or a pan roasted salmon with Cajun seasoning.<br />')","('cost_range', '$30 and under')","('restaurant_link', 'https://www.opentable.com/r/the-point-restaurant-and-lounge-albany?corrId=cd6dc17f-c634-4a26-be36-872a7890a329')","('longitude', '-73.7919280')","('restaurant_types', 'Restaurant')"
"('latitude', '43.1116060')","('cuisines', ['Asian', ' Chinese'])","('menu_last_updated', False)","('restaurant_images', ['<img src=""https://resizer.otstatic.com/v2/photos/large/25118629.jpg"" alt=""Peach Blossom at Turning Stone, Verona, NY"" title=""Peach Blossom at Turning Stone, Verona, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25118628.jpg"" alt=""Peach Blossom at Turning Stone, Verona, NY"" title=""Peach Blossom at Turning Stone, Verona, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25793641.jpg"" alt=""Peach Blossom at Turning Stone, Verona, NY"" title=""Peach Blossom at Turning Stone, Verona, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25793640.jpg"" alt=""Peach Blossom at Turning Stone, Verona, NY"" title=""Peach Blossom at Turning Stone, Verona, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25244367.jpg"" alt=""Peach Blossom at Turning Stone, Verona, NY"" title=""Peach Blossom at Turning Stone, Verona, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25244366.jpg"" alt=""Peach Blossom at Turning Stone, Verona, NY"" title=""Peach Blossom at Turning Stone, Verona, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25244365.jpg"" alt=""Peach Blossom at Turning Stone, Verona, NY"" title=""Peach Blossom at Turning Stone, Verona, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25016427.jpg"" alt=""Peach Blossom at Turning Stone, Verona, NY"" title=""Peach Blossom at Turning Stone, Verona, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25016429.jpg"" alt=""Peach Blossom at Turning Stone, Verona, NY"" title=""Peach Blossom at Turning Stone, Verona, NY"">'])","('contact_nos', 'Sales at 315.361.7958 or: (888) 361-7958')","('name', 'Peach Blossom at Turning Stone Restaurant - Verona, NY | OpenTable')","('description', 'Peach Blossom incorporates primarily Chinese and Thai Cuisine. Both are well known for their variety, fresh ingredients, unique blend of flavors and their sweet to spicy flavors. We have created a menu blending authentic Chinese Cuisine and worldly American flare. Our chefs create innovative, artistic and succulent dishes that not only satisfy your palate but delight your eyes.')","('cost_range', '$31 to $50')","('restaurant_link', 'https://www.opentable.com/peach-blossom-at-turning-stone?corrId=cd6dc17f-c634-4a26-be36-872a7890a329')","('longitude', '-75.5929260')","('restaurant_types', 'Restaurant')"
"('latitude', '43.1361580')","('cuisines', ['Italian', ' Pizzeria'])","('menu_last_updated', False)","('restaurant_images', ['<img src=""https://resizer.otstatic.com/v2/photos/large/25060103.jpg"" alt=""Nové Italian Restaurant, Wilton, NY"" title=""Nové Italian Restaurant, Wilton, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25060102.jpg"" alt=""Nové Italian Restaurant, Wilton, NY"" title=""Nové Italian Restaurant, Wilton, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25060101.jpg"" alt=""Nové Italian Restaurant, Wilton, NY"" title=""Nové Italian Restaurant, Wilton, NY"">'])","('contact_nos', '(518) 583-8877')","('name', 'Nové Italian Restaurant - Wilton, NY | OpenTable')","('description', 'Nové Italian Restaurant offers a variety of flavorful, homemade Italian dishes and Brooklyn-style brick oven pizza using only the freshest ingredients. Choose to dine-in, carryout, or home delivery 7 days a week. Make a reservation today and try some of the best Italian cuisine (and pizza) in the area!!')","('cost_range', '$30 and under')","('restaurant_link', 'https://www.opentable.com/nove-italian-restaurant?corrId=cd6dc17f-c634-4a26-be36-872a7890a329')","('longitude', '-73.7695710')","('restaurant_types', 'Restaurant')"
"('latitude', '42.6773380')","('cuisines', ['American', ' Vegetarian / Vegan'])","('menu_last_updated', False)","('restaurant_images', ['<img src=""https://images.otstatic.com/prod/26248586/4/large.jpg"" alt=""Cl Interior-exterior - City Line Bar &amp; Grill, Albany, NY"" title=""Cl Interior-exterior"">', '<img src=""https://images.otstatic.com/prod/26248585/4/large.jpg"" alt=""Cl Interior-exterior - City Line Bar &amp; Grill, Albany, NY"" title=""Cl Interior-exterior"">', '<img src=""https://images.otstatic.com/prod/26248583/4/large.jpg"" alt=""Cl Interior-exterior - City Line Bar &amp; Grill, Albany, NY"" title=""Cl Interior-exterior"">', '<img src=""https://images.otstatic.com/prod/26248581/4/large.jpg"" alt=""Cl Interior-exterior - City Line Bar &amp; Grill, Albany, NY"" title=""Cl Interior-exterior"">', '<img src=""https://images.otstatic.com/prod/26248580/4/large.jpg"" alt=""Cl Interior-exterior - City Line Bar &amp; Grill, Albany, NY"" title=""Cl Interior-exterior"">', '<img src=""https://images.otstatic.com/prod/26248579/4/large.jpg"" alt=""Cl Interior-exterior - City Line Bar &amp; Grill, Albany, NY"" title=""Cl Interior-exterior"">', '<img src=""https://images.otstatic.com/prod/26248578/4/large.jpg"" alt=""Cl Interior-exterior - City Line Bar &amp; Grill, Albany, NY"" title=""Cl Interior-exterior"">', '<img src=""https://images.otstatic.com/prod/26248577/4/large.jpg"" alt=""Cl Interior-exterior - City Line Bar &amp; Grill, Albany, NY"" title=""Cl Interior-exterior"">', '<img src=""https://images.otstatic.com/prod/26248576/4/large.jpg"" alt=""Cl Interior-exterior - City Line Bar &amp; Grill, Albany, NY"" title=""Cl Interior-exterior"">'])","('contact_nos', '(518) 504-1200')","('name', 'City Line Bar & Grill Restaurant - Albany, NY | OpenTable')","('description', 'City Line is a modern and fun destination for dining, drinks, socializing and being seen on the scene. City Line takes the classic American bar and grill concept to refreshing new heights. Our scratch kitchen draws inspiration from bold flavors and market-fresh ingredients. Everything about us, from the industrial modern interior design and seating to our exciting food and handcrafted drinks, is built for creating an incredible experience.')","('cost_range', '$30 and under')","('restaurant_link', 'https://www.opentable.com/r/city-line-bar-and-grill-albany?corrId=cd6dc17f-c634-4a26-be36-872a7890a329')","('longitude', '-73.8264220')","('restaurant_types', 'Restaurant')"
"('latitude', '42.7274650')","('cuisines', ['Italian'])","('menu_last_updated', False)","('restaurant_images', ['<img src=""https://resizer.otstatic.com/v2/photos/large/25272627.jpg"" alt=""Pear - Milano - Latham NY, Latham, NY"" title=""Pear"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25272626.jpg"" alt=""Line - Milano - Latham NY, Latham, NY"" title=""Line"">', '<img src=""https://ot-foodspotting-production.s3.amazonaws.com/reviews/187112/thumb_600.jpg"" alt=""Seafood Salad on a Croissant - Milano - Latham NY, Latham, NY"" title=""Seafood Salad on a Croissant"">', '<img src=""https://ot-foodspotting-production.s3.amazonaws.com/reviews/187110/thumb_600.jpg"" alt=""Frutta Adriatica - Milano - Latham NY, Latham, NY"" title=""Frutta Adriatica"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25319151.jpg"" alt=""Milano - Latham NY, Latham, NY"" title=""Milano - Latham NY, Latham, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/26084780.jpg"" alt=""Milano - Latham NY, Latham, NY"" title=""Milano - Latham NY, Latham, NY"">'])","('contact_nos', '(518) 783-3334')","('name', 'Milano - Latham NY Restaurant - Latham, NY | OpenTable')","('description', 'Distinctive Northern Italian cuisine, served in an atmosphere of casual elegance. While dining in the Bistro setting, enjoy fresh homemade pasta, grilled seafood, poultry, veal specialties, and wood fired gourmet pizzas from the open-air kitchen. Indulge yourself with one of our signature desserts, gelato or pastries.  Innovative daily specials are offered with both the Lunch and Dinner menu. A knowledgeable and courteous staff will guide you through our award winning wine list that boasts over 180 selections.')","('cost_range', '$30 and under')","('restaurant_link', 'https://www.opentable.com/milano-latham-new-york?corrId=cd6dc17f-c634-4a26-be36-872a7890a329')","('longitude', '-73.7603240')","('restaurant_types', 'Restaurant')"
"('latitude', '42.7149520')","('cuisines', ['Casual Dining'])","('menu_last_updated', False)","('restaurant_images', ['<img src=""https://resizer.otstatic.com/v2/photos/large/25814478.jpg"" alt=""Delmonico\'s Italian Steakhouse - Albany, Albany, NY"" title=""Delmonico\'s Italian Steakhouse - Albany, Albany, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25301306.jpg"" alt=""Delmonico\'s Italian Steakhouse - Albany, Albany, NY"" title=""Delmonico\'s Italian Steakhouse - Albany, Albany, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25082894.jpg"" alt=""Delmonico\'s Italian Steakhouse - Albany, Albany, NY"" title=""Delmonico\'s Italian Steakhouse - Albany, Albany, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25075633.jpg"" alt=""Delmonico\'s Italian Steakhouse - Albany, Albany, NY"" title=""Delmonico\'s Italian Steakhouse - Albany, Albany, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25075634.jpg"" alt=""Delmonico\'s Italian Steakhouse - Albany, Albany, NY"" title=""Delmonico\'s Italian Steakhouse - Albany, Albany, NY"">', '<img src=""https://images.otstatic.com/prod/26418381/1/large.jpg"" alt=""Delmonico\'s Italian Steakhouse - Albany, Albany, NY"" title=""Delmonico\'s Italian Steakhouse - Albany, Albany, NY"">', '<img src=""https://images.otstatic.com/prod/26337590/1/large.jpg"" alt=""Delmonico\'s Italian Steakhouse - Albany, Albany, NY"" title=""Delmonico\'s Italian Steakhouse - Albany, Albany, NY"">', '<img src=""https://images.otstatic.com/prod/26337589/1/large.jpg"" alt=""Delmonico\'s Italian Steakhouse - Albany, Albany, NY"" title=""Delmonico\'s Italian Steakhouse - Albany, Albany, NY"">', '<img src=""https://images.otstatic.com/prod/26337587/1/large.jpg"" alt=""Delmonico\'s Italian Steakhouse - Albany, Albany, NY"" title=""Delmonico\'s Italian Steakhouse - Albany, Albany, NY"">'])","('contact_nos', False)","('name', ""Delmonico's Italian Steakhouse - Albany Restaurant - Albany, NY | OpenTable"")","('description', 'Delmonico’s Italian Steakhouse offers unforgettable meals in an equally unforgettable atmosphere. Our guests enjoy the Italian-themed music with plenty of Frank Sinatra and the Rat Pack; the caricatures on the walls; the big-city feel; and the warmth of the wood-paneled dining rooms. Above all, they love the feast for all of their senses provided by our 24 oz. signature Delmonico steak.<br /><br />We also serve homemade Italian specialties, including pasta, seafood dishes, bruschetta, garlic bread, salads, chicken dishes, and cannoli, as well as a great selection of wines.')","('cost_range', '$30 and under')","('restaurant_link', 'https://www.opentable.com/r/delmonicos-italian-steakhouse-albany?corrId=cd6dc17f-c634-4a26-be36-872a7890a329')","('longitude', '-73.8291420')","('restaurant_types', 'Restaurant')"
"('latitude', '44.2427620')","('cuisines', ['American', ' Italian'])","('menu_last_updated', False)","('restaurant_images', ['<img src=""https://resizer.otstatic.com/v2/photos/large/25174514.jpg"" alt=""Diprinzio\'s Kitchen, Clayton, NY"" title=""Diprinzio\'s Kitchen, Clayton, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25174513.jpg"" alt=""Diprinzio\'s Kitchen, Clayton, NY"" title=""Diprinzio\'s Kitchen, Clayton, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25174511.jpg"" alt=""Diprinzio\'s Kitchen, Clayton, NY"" title=""Diprinzio\'s Kitchen, Clayton, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25174515.jpg"" alt=""Diprinzio\'s Kitchen, Clayton, NY"" title=""Diprinzio\'s Kitchen, Clayton, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25174512.jpg"" alt=""Diprinzio\'s Kitchen, Clayton, NY"" title=""Diprinzio\'s Kitchen, Clayton, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25176989.jpg"" alt=""Diprinzio\'s Kitchen, Clayton, NY"" title=""Diprinzio\'s Kitchen, Clayton, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25176988.jpg"" alt=""Diprinzio\'s Kitchen, Clayton, NY"" title=""Diprinzio\'s Kitchen, Clayton, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25726540.jpg"" alt=""Diprinzio\'s Kitchen, Clayton, NY"" title=""Diprinzio\'s Kitchen, Clayton, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25686523.jpg"" alt=""Diprinzio\'s Kitchen, Clayton, NY"" title=""Diprinzio\'s Kitchen, Clayton, NY"">'])","('contact_nos', '(315) 285-5136')","('name', ""Diprinzio's Kitchen Restaurant - Clayton, NY | OpenTable"")","('description', ""Chef Chris Di Prinzio and his family are bringing an intimate waterfront restaurant to the beautiful 1000 Islands in Clayton, New York. <br /><br />Di Prinzio's provides a contemporary vibe in the bright 1500 square foot indoor space with an additional 1300 square feet of outdoor waterfront deck space. <br /><br />The menu at Di Prinzio's will incorporate all of Chris's favorite spices, produce and global recipes. A succinct wine and cocktail menu includes wines from all around the world, select craft beer and a handful of culinary-minded cocktails. <br />Serving from the fire Menu all week and dinners Wed-Sat"")","('cost_range', '$30 and under')","('restaurant_link', 'https://www.opentable.com/r/diprinzios-kitchen-clayton?corrId=cd6dc17f-c634-4a26-be36-872a7890a329')","('longitude', '-76.0879210')","('restaurant_types', 'Restaurant')"
"('latitude', '42.8091400')","('cuisines', ['French', ' Contemporary French'])","('menu_last_updated', False)","('restaurant_images', ['<img src=""https://resizer.otstatic.com/v2/photos/large/25765947.jpg"" alt=""The Horned Dorset Inn, Leonardsville, NY"" title=""The Horned Dorset Inn, Leonardsville, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25765941.jpg"" alt=""The Horned Dorset Inn, Leonardsville, NY"" title=""The Horned Dorset Inn, Leonardsville, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25765938.jpg"" alt=""The Horned Dorset Inn, Leonardsville, NY"" title=""The Horned Dorset Inn, Leonardsville, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25765936.jpg"" alt=""The Horned Dorset Inn, Leonardsville, NY"" title=""The Horned Dorset Inn, Leonardsville, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25730167.jpg"" alt=""The Horned Dorset Inn, Leonardsville, NY"" title=""The Horned Dorset Inn, Leonardsville, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25597544.jpg"" alt=""The Horned Dorset Inn, Leonardsville, NY"" title=""The Horned Dorset Inn, Leonardsville, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25194868.jpg"" alt=""The Horned Dorset Inn, Leonardsville, NY"" title=""The Horned Dorset Inn, Leonardsville, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25193698.jpg"" alt=""The Horned Dorset Inn, Leonardsville, NY"" title=""The Horned Dorset Inn, Leonardsville, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25193697.jpg"" alt=""The Horned Dorset Inn, Leonardsville, NY"" title=""The Horned Dorset Inn, Leonardsville, NY"">'])","('contact_nos', '(315) 855-7898')","('name', 'The Horned Dorset Inn Restaurant - Leonardsville, NY | OpenTable')","('description', 'The Horned Dorset Inn is the quintessential destination for memorable fine dining and lodging in central New York, serving seasonal, contemporary and classical French cuisine. Chef Wratten combines produce from the restaurant’s own organic gardens with locally produced meats and cheeses. Fish is an affinity for the chef, given 25 years at his signature restaurant in Rincon, Puerto Rico, and vegetarians will delight in his mindful creations. Aaron is an alumnus of “Aureole” under Charlie Palmer and “Restaurant Daniel” under Daniel Boulud. Located in a beautifully restored historical building, in the small town of Leonardsville it has been lovingly managed by the same family for nearly 40 years. Information about accommodations in their gracious Victorian inn and off-premises catering are available on the website or by phone. ')","('cost_range', '$31 to $50')","('restaurant_link', 'https://www.opentable.com/r/the-horned-dorset-inn-leonardsville?corrId=cd6dc17f-c634-4a26-be36-872a7890a329')","('longitude', '-75.2524590')","('restaurant_types', 'Restaurant')"
"('latitude', '43.5573400')","('cuisines', ['Casual Dining'])","('menu_last_updated', False)","('restaurant_images', ['<img src=""https://images.otstatic.com/prod/26418270/1/large.jpg"" alt=""Beyond the Sea, Bolton Landing, NY"" title=""Beyond the Sea, Bolton Landing, NY"">', '<img src=""https://images.otstatic.com/prod/26418269/1/large.jpg"" alt=""Beyond the Sea, Bolton Landing, NY"" title=""Beyond the Sea, Bolton Landing, NY"">'])","('contact_nos', False)","('name', 'Beyond the Sea Restaurant - Bolton Landing, NY | OpenTable')","('description', 'Contemporary American restaurant with live jazz, bourbon and eclectic fun menu. Located in the heart of quaint Bolton Landing. We pride ourselves in the quality of our ingredients and the dining experience that we deliver.')","('cost_range', '$31 to $50')","('restaurant_link', 'https://www.opentable.com/r/beyond-the-sea-bolton-landing?corrId=cd6dc17f-c634-4a26-be36-872a7890a329')","('longitude', '-73.6553410')","('restaurant_types', 'Restaurant')"
"('latitude', '42.7710980')","('cuisines', ['Contemporary American'])","('menu_last_updated', False)","('restaurant_images', ['<img src=""https://resizer.otstatic.com/v2/photos/large/24853445.jpg"" alt=""Century House - Latham, NY, Latham, NY"" title=""Century House - Latham, NY, Latham, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25264867.jpg"" alt=""Century House - Latham, NY, Latham, NY"" title=""Century House - Latham, NY, Latham, NY"">', '<img src=""https://images.otstatic.com/prod/26304065/1/large.jpg"" alt=""Century House - Latham, NY, Latham, NY"" title=""Century House - Latham, NY, Latham, NY"">', '<img src=""https://images.otstatic.com/prod/26304064/1/large.jpg"" alt=""Century House - Latham, NY, Latham, NY"" title=""Century House - Latham, NY, Latham, NY"">', '<img src=""https://images.otstatic.com/prod/26304063/1/large.jpg"" alt=""Century House - Latham, NY, Latham, NY"" title=""Century House - Latham, NY, Latham, NY"">', '<img src=""https://images.otstatic.com/prod/26304061/1/large.jpg"" alt=""Century House - Latham, NY, Latham, NY"" title=""Century House - Latham, NY, Latham, NY"">', '<img src=""https://images.otstatic.com/prod/26304060/1/large.jpg"" alt=""Century House - Latham, NY, Latham, NY"" title=""Century House - Latham, NY, Latham, NY"">', '<img src=""https://images.otstatic.com/prod/26304059/1/large.jpg"" alt=""Century House - Latham, NY, Latham, NY"" title=""Century House - Latham, NY, Latham, NY"">', '<img src=""https://images.otstatic.com/prod/26280891/1/large.jpg"" alt=""Century House - Latham, NY, Latham, NY"" title=""Century House - Latham, NY, Latham, NY"">'])","('contact_nos', '(518) 785-0834 ext. 401')","('name', 'Century House - Latham, NY Restaurant - Latham, NY | OpenTable')","('description', 'Century House Restaurant features new American cuisine with an emphasis on fine steaks and fresh seafood imaginatively prepared and artfully displayed. At The Century House you can rest assured that you will receive excellent service from a knowledgeable and caring staff, who will strive to make your meal unforgettable. The federal style decor, with its wide plank wood floors, spindle back chairs and stone fireplace reflects our 1816 beginnings. ""Experience The Tradition""')","('cost_range', '$30 and under')","('restaurant_link', 'https://www.opentable.com/r/century-house-latham-ny-latham?corrId=cd6dc17f-c634-4a26-be36-872a7890a329')","('longitude', '-73.7534580')","('restaurant_types', 'Restaurant')"
"('latitude', '43.0779260')","('cuisines', ['Italian', ' American'])","('menu_last_updated', False)","('restaurant_images', ['<img src=""https://resizer.otstatic.com/v2/photos/large/24881125.jpg"" alt=""Three Vines Bistro, Saratoga Springs, NY"" title=""Three Vines Bistro, Saratoga Springs, NY"">'])","('contact_nos', '(518) 306-5881')","('name', 'Three Vines Bistro Restaurant - Saratoga Springs, NY | OpenTable')","('description', 'WELCOME TO THE FAMILY<br />The three brother in laws who have opened the Three Vines Bistro, Joseph, Alex, and Serafino, have decided to bring the art of Italian dining to Saratoga Springs, NY. The Three Vines stands for their connection and the bond that they share both inside the walls of the restaurant and out. The family ties of Joseph, Alex, and Serafino can be tasted in the dishes that we serve and seen in the ambiance and service that we provide.<br />Sit back, relax, and manga.<br />You are now a part of our famiglia at Three Vines Bistro.')","('cost_range', '$30 and under')","('restaurant_link', 'https://www.opentable.com/r/three-vines-bistro-saratoga-springs?corrId=cd6dc17f-c634-4a26-be36-872a7890a329')","('longitude', '-73.7898710')","('restaurant_types', 'Restaurant')"
"('latitude', '43.4497300')","('cuisines', ['American', ' Prime Rib', ' Steak'])","('menu_last_updated', False)","('restaurant_images', ['<img src=""https://resizer.otstatic.com/v2/photos/large/23931063.jpg"" alt=""The Boathouse Restaurant - NY, Lake George, NY"" title=""The Boathouse Restaurant - NY, Lake George, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/24970994.jpg"" alt=""The Boathouse Restaurant - NY, Lake George, NY"" title=""The Boathouse Restaurant - NY, Lake George, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25780935.jpg"" alt=""The Boathouse Restaurant - NY, Lake George, NY"" title=""The Boathouse Restaurant - NY, Lake George, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25685467.jpg"" alt=""The Boathouse Restaurant - NY, Lake George, NY"" title=""The Boathouse Restaurant - NY, Lake George, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25615678.jpg"" alt=""The Boathouse Restaurant - NY, Lake George, NY"" title=""The Boathouse Restaurant - NY, Lake George, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25615677.jpg"" alt=""The Boathouse Restaurant - NY, Lake George, NY"" title=""The Boathouse Restaurant - NY, Lake George, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25614621.jpg"" alt=""The Boathouse Restaurant - NY, Lake George, NY"" title=""The Boathouse Restaurant - NY, Lake George, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25137440.jpg"" alt=""The Boathouse Restaurant - NY, Lake George, NY"" title=""The Boathouse Restaurant - NY, Lake George, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25137439.jpg"" alt=""The Boathouse Restaurant - NY, Lake George, NY"" title=""The Boathouse Restaurant - NY, Lake George, NY"">'])","('contact_nos', '(518) 668-2389')","('name', 'The Boathouse Restaurant - NY - Lake George, NY | OpenTable')","('description', 'Come for the food, stay for the view! Dine overlooking beautiful Lake George!  From designer salads, juicy burgers and crafted sandwiches, to full dinners including the best Prime Rib around. Join us tonight; Our menu has something for everyone!')","('cost_range', '$30 and under')","('restaurant_link', 'https://www.opentable.com/the-boathouse-restaurant-ny?corrId=cd6dc17f-c634-4a26-be36-872a7890a329')","('longitude', '-73.6973900')","('restaurant_types', 'Restaurant')"
"('latitude', '42.6534720')","('cuisines', ['Contemporary American', ' Indonesian', ' Asian'])","('menu_last_updated', False)","('restaurant_images', ['<img src=""https://resizer.otstatic.com/v2/photos/large/25614828.jpg"" alt=""Yono\'s Restaurant, Albany, NY"" title=""Yono\'s Restaurant, Albany, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25614825.jpg"" alt=""Yono\'s Restaurant, Albany, NY"" title=""Yono\'s Restaurant, Albany, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25614821.jpg"" alt=""Yono\'s Restaurant, Albany, NY"" title=""Yono\'s Restaurant, Albany, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25614820.jpg"" alt=""Yono\'s Restaurant, Albany, NY"" title=""Yono\'s Restaurant, Albany, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25029841.jpg"" alt=""Yono\'s Restaurant, Albany, NY"" title=""Yono\'s Restaurant, Albany, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25029838.jpg"" alt=""Yono\'s Restaurant, Albany, NY"" title=""Yono\'s Restaurant, Albany, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25029837.jpg"" alt=""Yono\'s Restaurant, Albany, NY"" title=""Yono\'s Restaurant, Albany, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25029836.jpg"" alt=""Yono\'s Restaurant, Albany, NY"" title=""Yono\'s Restaurant, Albany, NY"">', '<img src=""https://resizer.otstatic.com/v2/photos/large/25029833.jpg"" alt=""Yono\'s Restaurant, Albany, NY"" title=""Yono\'s Restaurant, Albany, NY"">'])","('contact_nos', '(518) 436-7747')","('name', ""Yono's Restaurant - Albany, NY | OpenTable"")","('description', ""Yono's has been Albany's premiere World Class restaurant for over 30 years. Owned &amp; operated by Chef Yono, Donna &amp; Dominick Purnomo, the intimate, elegant split level dining room is has recently gone through a renovation modernizing the dining room now elegantly appointed with neutral colors, bronzed mirrors, a large fireplace, crystal chandelier, and floral displays. Chef Yono Purnomo presents an innovative menu of blending French Technique, Asian Influence &amp; American Ingredients. Award Winning Chef Sommelier Dominick Purnomo offers a wine list with some 1000 labels representing every major wine growing region in the world. Let the Yono's 4 star service staff anticipate your needs, while you experience luxury and elegance of a bygone era.<br />If booking is full at your desired time slot, please contact us at (518) 436-7747 as we may be able accommodate.<br />Located adjacent to Yono's, is dp An American Brasserie, a decidedly more casual alternative. www.dpbrasserie.com "")","('cost_range', '$31 to $50')","('restaurant_link', 'https://www.opentable.com/r/yonos-restaurant-albany?corrId=cd6dc17f-c634-4a26-be36-872a7890a329')","('longitude', '-73.7516250')","('restaurant_types', 'Restaurant')"
